video_id,comment,likes,published_at,group_comeback
B1qq8IvzSz4,"Happy birthday Chenle, we love you!",4,2024-11-22T14:37:35Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,YESSSSSS !!!!! IM BLIND TOO BECAUSE OF YOU AND UR CRAZY VISUALS 😂,4,2024-11-22T14:31:12Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Come on, everyone, we can do it!!!",6,2024-11-22T14:23:48Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,semoga besok dream menang lagii,12,2024-11-22T14:18:55Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Congratulations 7DREAM for winning 2024 MAMA FANS' CHOICE MALE,70,2024-11-22T14:15:48Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Ngga naik"" woyy 😭",1,2024-11-22T14:11:24Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,nct dreammmmm congratulatiooooonnnnn,4,2024-11-22T13:57:59Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,10775,0,2024-11-22T13:44:16Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,WELL DONE BABIES!!!!!,0,2024-11-22T13:43:12Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,10.774,0,2024-11-22T13:31:14Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Happy birthday Chenle, y enhorabuena por el premio chicos ♡",2,2024-11-22T13:18:51Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Felicidades por el premio < 3,1,2024-11-22T13:10:12Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,happy 23rd birthday chenle,4,2024-11-22T13:00:34Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Keep streaming plzz,3,2024-11-22T12:46:29Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"NCT DREAM FIGHTING!!!!!
NCTZENNNNNN FIGHTING!!!!
GOOO GOOOO",7,2024-11-22T12:39:34Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"There is a feeling of happiness that cannot be described when we successfully bring home the trophy for 7DREAM.

So, let's gather our energy again! Fight as hard as you can, so that the regrets are as minimal as possible.

Congratulations 7DREAM & DREAMzens!

Happy birthday our angel, CHENLE!",6,2024-11-22T12:37:32Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,happy birthday chenle!🎉,4,2024-11-22T12:06:46Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,The NCT's songs are very beautiful and wonderful just like the members are so very handsome and very hardworking for their idol career and I like a 7DREAM's concept and song I'm so thankful to haechan and Haechan and Doyoung was the reason why I entered a Neo Culture Technology world as a czennie in 2018 💚✨,3,2024-11-22T12:06:23Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Mulai lambat lg ini v13wernya, pada ga strr34min999 sih",4,2024-11-22T11:59:45Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"WIWY 2nd Win
MAMA fan’s choice
Congrats Dreamies
And happy birthday uri Chenle",10,2024-11-22T11:54:48Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,VIEWERS NYA SEGINII??!! YG BENER AJEE,5,2024-11-22T11:46:47Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Congrats uri dreamies,3,2024-11-22T11:46:15Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,🏆🏆🎉🎉,6,2024-11-22T11:27:39Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Chenle bridge let's go,3,2024-11-22T11:23:28Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Congratulations for the 2nd win with WIWY,4,2024-11-22T11:22:09Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy birthday chenle,2,2024-11-22T11:21:31Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy jaemin MC day,1,2024-11-22T11:21:09Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"aa dreamies second wins, congrats dreamiess",2,2024-11-22T11:14:13Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"CONGRATULATION WHEN I""M WITH YOU 2ND WIN !!!!!!",4,2024-11-22T10:56:20Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Fighting 💪 💪 💪,2,2024-11-22T10:55:07Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Nereye gittiniz vey birden durdu izlenme,1,2024-11-22T10:45:34Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,SO ADDICTED:)))),1,2024-11-22T10:43:50Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Congrats Dream and Happy Birthday Chenle,8,2024-11-22T10:27:19Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,10.764,3,2024-11-22T10:23:07Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"congrats dreamies, happy birthday chenle!!",11,2024-11-22T10:18:59Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"TDS4 IN LIMA, PERU 2025",1,2024-11-22T10:17:21Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,felicidades por el 2do win ^_^,2,2024-11-22T10:16:35Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Let's go 500k likes!,4,2024-11-22T10:08:29Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Renjun,1,2024-11-22T10:08:11Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Nana MC,1,2024-11-22T10:08:02Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Winners,1,2024-11-22T10:07:34Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Congratulations on your 2nd win,2,2024-11-22T10:07:23Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,My Dreams,1,2024-11-22T10:07:04Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Best album,2,2024-11-22T10:06:50Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Chenle Happy Birthday,3,2024-11-22T10:06:40Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,2nd Win yay,2,2024-11-22T10:06:23Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,7Dream,1,2024-11-22T10:06:13Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,11M soon,1,2024-11-22T10:06:04Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Yeah yeah yeah when i'm with you,2,2024-11-22T10:04:04Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Congrats for the 2nd win dreammm!!!,2,2024-11-22T09:57:14Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy birthday Lele!,3,2024-11-22T09:37:47Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,2nd win! Congrats Dreamies:)),4,2024-11-22T09:37:00Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Today 2nd win is meaningful :'),7,2024-11-22T09:32:11Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Congrats Dream ....,3,2024-11-22T09:31:10Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Love you Dream,1,2024-11-22T09:30:43Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Congrats dream untuk kemenangan Ke'duanya....,3,2024-11-22T09:30:09Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"happy birthday chenle
Congratulations 1st on Music Bank",4,2024-11-22T09:30:07Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,2nd win 🎉,4,2024-11-22T09:29:48Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,❤❤❤,2,2024-11-22T09:12:52Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Deserve 100M views, deserve 1000 win music show, deserve SOTY",50,2024-11-22T09:05:10Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Ini kenapa stuck terusss😢,5,2024-11-22T09:02:42Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,yang streaming pada kemana ini woyyyy,5,2024-11-22T09:00:16Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,don't forget to vote dreamies on mnet+ guys,5,2024-11-22T08:59:41Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,11M on chenle's birthday please,10,2024-11-22T08:14:54Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Smngt,4,2024-11-22T08:02:57Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Jangan lupa vote nct dream!!!,4,2024-11-22T07:56:34Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,754,3,2024-11-22T07:44:20Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Yuhuuuu,2,2024-11-22T07:42:43Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,cb kali ini outfit nya cakep2 yaa,4,2024-11-22T07:38:16Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,❤❤❤❤ suka,1,2024-11-22T07:26:02Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Happiest birthday my baby chenleee
i wish you all the best :*",5,2024-11-22T07:03:00Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,hehhh ini pada kemana? gas 11M laa,4,2024-11-22T07:02:36Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,This is honestly the best NCT song since Neozone came out in 2020. INCREDIBLE.,15,2024-11-22T07:01:18Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,fighting guysss,3,2024-11-22T06:54:03Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Love seven dream.,3,2024-11-22T06:48:16Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,sehari minimal dengerin 10x biar semangat menjalani hidup~,11,2024-11-22T06:47:15Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,is the best 🩵🩵🩵🩵🩵🩵🩵,3,2024-11-22T06:46:12Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Hbd Chenle!! Love this song so much let’s go NCT Dreammm!! 💚💚,4,2024-11-22T06:30:43Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,I LOVE YOU NCT DREAM💚💚💚💚✨✨✨,3,2024-11-22T06:28:02Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Ayoo semangat naikin viewersnyaa!! Mumpung udah weekend nihh,2,2024-11-22T06:25:03Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Sedih banget masih nge stuck di 10 jt:'l,2,2024-11-22T06:24:31Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,i love myself when i'm with you,1,2024-11-22T06:18:15Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,747.521,1,2024-11-22T06:02:56Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Let's give 2nd win for our Dreamies on MuBank today!!!,3,2024-11-22T05:52:09Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,let's give our dream another trophy :),2,2024-11-22T05:44:05Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Guys let’s stream more.. We still have a chance of winning for next week mushow..,7,2024-11-22T05:13:41Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,happy weekend,3,2024-11-22T04:49:35Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,lesgoo,2,2024-11-22T04:46:52Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"10,7M",3,2024-11-22T04:37:13Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Semangat,2,2024-11-22T04:35:35Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Haven't these guys been a group for almost 10 years? At this point I'd expect something with more personality or at least a more mature concept,0,2024-11-22T04:35:28Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,740,0,2024-11-22T04:32:36Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Really addicted to this song,3,2024-11-22T04:25:45Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,🎉❤❤,2,2024-11-22T04:20:01Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,739,1,2024-11-22T04:18:17Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy birthday chenle,1,2024-11-22T04:04:02Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,cuyyy stuck 10M:(((,1,2024-11-22T04:02:10Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,HBD Chenle!!!! 0:39,4,2024-11-22T03:58:55Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Czennies love dreamies 
When I'm with you is perfect!! Love from Brazil",6,2024-11-22T03:46:59Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Happy birthday, 천러! Hope you have the best birthday ever!",8,2024-11-22T03:41:52Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Lets get the win at music bank today! Super excited for the encore stage from our dreamies!,7,2024-11-22T03:41:13Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Sambil nyetrika sambil streaming,0,2024-11-22T03:39:28Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Let's go Dream!!!,2,2024-11-22T03:33:48Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Love forever ❤,1,2024-11-22T03:26:57Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,ayo bisa naik lagi viewnya,2,2024-11-22T03:19:30Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy birthday Chenle!!!!,3,2024-11-22T03:03:07Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"10,734",0,2024-11-22T03:01:42Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,OMGGG,0,2024-11-22T02:59:10Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,streaming guyssss,0,2024-11-22T02:55:16Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Gilaaaa bisa gila akuuuuuu,1,2024-11-22T02:53:27Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Hah gue doang yg streaming? 😂,1,2024-11-22T02:49:55Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,hbd chenleee,1,2024-11-22T02:49:46Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,lets pray together for luck to be on dream side guyss,3,2024-11-22T02:37:46Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Im fallin' in love with this song❤,1,2024-11-22T02:32:40Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,HBD chenle.,1,2024-11-22T02:20:22Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Ayo raih kemenangan ke 2 dream.,3,2024-11-22T02:19:49Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,I'm satisfied...,0,2024-11-22T02:11:50Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,happy birthday lele ^^,3,2024-11-22T02:07:06Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy birthday chenle,2,2024-11-22T02:01:44Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Pagiiiiii,0,2024-11-22T02:00:41Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Dreamies kalian keren!!!!,0,2024-11-22T01:44:29Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Selamat ulang tahun Chenle
Ayo semangat!!",2,2024-11-22T01:26:14Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Let's stream moreeee,0,2024-11-22T01:13:41Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Start the morning by listening to this song...let's cheer everyone up and give 7dream lots of wins,5,2024-11-22T01:10:50Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,happy birthday chenle....,2,2024-11-22T01:09:09Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,728,0,2024-11-22T01:09:09Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Feliz cumpleaños Chenle,2,2024-11-22T01:07:11Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"TDS4 IN LIMA, PERU",1,2024-11-22T01:06:52Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy birthday tuan muda chenle,3,2024-11-22T01:05:02Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy Birthday Chenle,2,2024-11-22T00:50:21Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"TDS4 IN LIMA PLEASE
NCT DREAM COME BACK TO PERU",1,2024-11-22T00:46:14Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,no se duerman con el stream!!!,1,2024-11-22T00:38:18Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,yeay,0,2024-11-22T00:37:21Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Streaming terus gayssss,4,2024-11-22T00:34:12Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy birthday chenleee,4,2024-11-22T00:33:39Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,HBD ZHONG CHENLE,2,2024-11-22T00:33:06Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,VAMOS POR ESOS 11M,5,2024-11-22T00:32:50Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"when the views just stuck, but i keep streaming............idk until when wkwk",4,2024-11-22T00:31:49Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Semangattt streamingnyaaa dreamzensss,4,2024-11-22T00:11:05Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy Birthday Chenle,5,2024-11-22T00:10:55Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Beautifull song❤,1,2024-11-22T00:04:38Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy birthday chenle..,2,2024-11-22T00:03:48Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,❤,1,2024-11-22T00:03:07Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Sepi banget pada kemana nih?,0,2024-11-21T23:55:06Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,morning,1,2024-11-21T23:50:03Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Omg omg,0,2024-11-21T23:49:51Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,724,0,2024-11-21T23:37:20Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,where are you guys 😭,3,2024-11-21T23:13:24Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,723,1,2024-11-21T23:05:17Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,happy chenle dayyy,6,2024-11-21T22:55:08Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Pagii,3,2024-11-21T22:54:46Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,I'm still here,3,2024-11-21T22:45:54Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,iyi ki doğdun Chenle,2,2024-11-21T22:15:39Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,HAPPY BIRTHDAY CHENLE,3,2024-11-21T22:08:34Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Dünden beri 10M offf izlemeye devam edin arkadaşlar,1,2024-11-21T21:40:13Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Congratulations NCT DREAM This Come Back Third Win In Show Champion , Music Bank And Music Core.",34,2024-11-21T21:35:09Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Today is Chenle's birthday. Happy birthday Chenle.(⁠•⁠‿⁠•⁠),8,2024-11-21T21:34:35Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,"Bugün chenle'nun doğum günü 
iyi ki doğdun chenle:))))))",4,2024-11-21T21:32:07Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Hari ini ke musik bank ga?,5,2024-11-21T21:16:15Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,15M lets go,4,2024-11-21T21:00:56Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,ill never get enough of jisung singing ‼,7,2024-11-21T19:53:45Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,<3 <3 <3 <3 <3 <3 <3,2,2024-11-21T19:27:58Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,guys i think we need mass s+reaming !! this deserves so much more than i can express,6,2024-11-21T19:25:49Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,7Dream🔛🔝,0,2024-11-21T19:05:34Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Let's not stop streaming just because we hit 10M guys!,6,2024-11-21T18:54:06Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,nct dream best boys!! <33,1,2024-11-21T18:19:43Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,When im with you~,3,2024-11-21T18:15:10Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Guys we need to make them win tomorrow at music bank! Chenle’s birthday and jaemin is a special mc!!,23,2024-11-21T17:17:25Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy 10M ♡,1,2024-11-21T17:16:58Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,❤❤❤,1,2024-11-21T17:01:06Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,One of the best albums ❤,2,2024-11-21T16:47:15Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,kenapa yaa susah banget naiknya,0,2024-11-21T16:41:46Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,streaming terus guys,0,2024-11-21T16:36:31Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,🎉,0,2024-11-21T16:35:24Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,I love Chenle's bridge so much,4,2024-11-21T16:23:07Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,7 DREAM 🐯🦊🐶🐻🐰🐬🐹,2,2024-11-21T16:22:03Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,sumpah berasa balik kpop era 2019 kebawah 😭❤,0,2024-11-21T15:51:58Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,Happy lele dayy,2,2024-11-21T15:45:45Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,2:45 the iconic chenle bridge,5,2024-11-21T15:37:33Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,1:21 the puzzle pieces omg,0,2024-11-21T15:36:04Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,did it fr33z3???,0,2024-11-21T15:34:44Z,NCTDREAM_WhenImWithYou
B1qq8IvzSz4,haechan 08 berapa? GANTENG BANGET,0,2024-11-21T15:31:09Z,NCTDREAM_WhenImWithYou
5OflOlcHLb8,tak akan pernah bosan layan album ateez!!!! mereka di peringkat yang berbeza!,5,2024-11-28T23:39:30Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Not interested in a love call,6,2024-11-28T23:34:16Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Oh my goodness FINEEE….I’ll stan them! 🖤,7,2024-11-28T23:32:39Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,33 leshgo,4,2024-11-28T23:26:17Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Yunho is breathtaking,5,2024-11-28T23:26:08Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,they're so cool,3,2024-11-28T23:25:51Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,what a masterpiece,3,2024-11-28T23:25:15Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,ang gwapo ng kantaaaaa,4,2024-11-28T23:25:02Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,"shocks, pogiiiii",3,2024-11-28T23:24:50Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,I think it would make sense if they actually had ice in their teeth like a diamond grill,4,2024-11-28T23:20:21Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,"Last one for today, soon 14 days  keep fighting atinies :)",6,2024-11-28T22:59:33Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,😍,2,2024-11-28T22:44:19Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Happy 32M GOOD MORNING 🌞🌄🎉🎉🎉,4,2024-11-28T22:42:31Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,"Yeayyy 32M!
Good morning!",4,2024-11-28T22:35:23Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,"Happy 32M ☆
JAM♡",9,2024-11-28T21:55:09Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,"I hate this
Like why are they so f handsome , hot and fine?
They make me go crazy omg",2,2024-11-28T21:38:25Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,"you are playing a dangerous game, san….",7,2024-11-28T21:25:30Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Happy Thanksgiving to all Atinys who celebrate :-),10,2024-11-28T21:24:42Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Vamos sempre vendo e escutando esse mv incrível ❤🎉,4,2024-11-28T21:23:00Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,"I need to get diamonds from my dentist stat, so San can slap me like that ❤🥲🤭🤤",4,2024-11-28T21:13:34Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,"Did you know about (S)ong (M)ingi punchline here? - ""Ice on my neck, draw a line on the name and take won and dollars"":
-W- - M upside down
$ - S + | on his necklace
P.S. from video 'mv review pirates searching for values that shine like diamonds' 😉",12,2024-11-28T21:06:37Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Monkey 😈👿👿🤤💩,0,2024-11-28T21:03:49Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,KİNGSSSSS,5,2024-11-28T20:59:22Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,MY BOYS,4,2024-11-28T20:59:06Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,NO STOP PLEASE,4,2024-11-28T20:58:55Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,ATİNY LETS GO 100M,7,2024-11-28T20:58:44Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,ATİNY FİGHTİNG,4,2024-11-28T20:58:22Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Only 2k left for Wonderland to reach 136M gooooo,6,2024-11-28T20:58:10Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Lets move on to 33 million soon! Fighting!,7,2024-11-28T20:56:09Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,I hope they continue in this path,3,2024-11-28T20:29:30Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,This mv is so beautiful and well produced,2,2024-11-28T20:29:15Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,I can’t wait,2,2024-11-28T20:28:59Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,I can feel their performance is going to be crazy,2,2024-11-28T20:28:54Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Ateez are going to perform on Saturday at Melon music awards ! Let’s support them,6,2024-11-28T20:28:37Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Best K-pop song of the year ❤️‍🔥,4,2024-11-28T20:24:44Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,#54 top trending MV,6,2024-11-28T20:18:52Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,If you'd like to know about a possible interpretation of IOMT check MV REVIEW Pirates searching for values that shine like diamonds,4,2024-11-28T20:16:24Z,ATEEZ_IceOnMyTeeth
5OflOlcHLb8,Rumbo a esos 35🎉,5,2024-11-28T20:12:09Z,ATEEZ_IceOnMyTeeth
