video_id,comment,likes,published_at,group_comeback,is_english,cleaned_comment,processed_comment
Sz_wWzgh-vQ,Strategy my favorite song of twice,8,2026-02-28T08:02:27Z,TWICE_Strategy,True,strategy my favorite song of twice,strategi favorit song twice
Sz_wWzgh-vQ,"""STRATEGY"" has now earned over 100 million on-demand streams in Japan (EP).",9,2026-02-28T03:27:17Z,TWICE_Strategy,True,strategy has now earned over million ondemand streams in japan ep,strategi earn million ondemand stream japan
Sz_wWzgh-vQ,"TWICE was the Most streamed KPOP Girl Group on Spotify on February 25th. Now 166 days #1 in a row!!

1. TWICE —  +5.6M🔥📈",6,2026-02-27T19:28:42Z,TWICE_Strategy,True,twice was the most streamed kpop girl group on spotify on february th now days in a row twice m,twice stream kpop girl group spotifi februari day row twice
Sz_wWzgh-vQ,I really like this era the songs are really good!!!,4,2026-02-27T19:02:19Z,TWICE_Strategy,True,i really like this era the songs are really good,realli like era song realli good
Sz_wWzgh-vQ,Nayeon's voice omg so beautiful,7,2026-02-27T16:46:36Z,TWICE_Strategy,True,nayeons voice omg so beautiful,nayeon voic omg beauti
Sz_wWzgh-vQ,The choreography is so perfect,3,2026-02-27T16:46:20Z,TWICE_Strategy,True,the choreography is so perfect,choreographi perfect
Sz_wWzgh-vQ,Sana omg she is so beautiful,4,2026-02-27T16:46:01Z,TWICE_Strategy,True,sana omg she is so beautiful,sana omg beauti
Sz_wWzgh-vQ,Hey boy,6,2026-02-27T16:45:37Z,TWICE_Strategy,True,hey boy,hey boy
Sz_wWzgh-vQ,Jihyo best leader,6,2026-02-27T16:45:24Z,TWICE_Strategy,True,jihyo best leader,jihyo best leader
Sz_wWzgh-vQ,Tzuyu is so pretty,4,2026-02-27T16:45:11Z,TWICE_Strategy,True,tzuyu is so pretty,tzuyu pretti
Sz_wWzgh-vQ,Chaeyoung looks so good,5,2026-02-27T16:45:01Z,TWICE_Strategy,True,chaeyoung looks so good,chaeyoung look good
Sz_wWzgh-vQ,Strategy Song Of The Year,3,2026-02-27T16:44:27Z,TWICE_Strategy,True,strategy song of the year,strategi song year
B1qq8IvzSz4,Chenle bridge let's go!!,1,2026-03-03T05:00:42Z,NCTDREAM_WhenImWithYou,True,chenle bridge lets go,chenl bridg let
B1qq8IvzSz4,need them to reheat these nachos for the next comeback,0,2026-01-06T07:31:44Z,NCTDREAM_WhenImWithYou,True,need them to reheat these nachos for the next comeback,need reheat nacho next comeback
B1qq8IvzSz4,Jisung's voice is my healing therapy,0,2026-01-04T18:04:49Z,NCTDREAM_WhenImWithYou,True,jisungs voice is my healing therapy,jisung voic heal therapi
B1qq8IvzSz4,"When I see you, NCT Dream, you make me sooo happy I'm scared",0,2025-12-31T15:37:02Z,NCTDREAM_WhenImWithYou,True,when i see you nct dream you make me sooo happy im scared,see nct dream make sooo happi scare
B1qq8IvzSz4,Who’s in 2025🙌🏻,1,2025-12-28T07:22:45Z,NCTDREAM_WhenImWithYou,True,whos in,who
B1qq8IvzSz4,Jeno & Jisung fun chat: https://youtu.be/BD-0sPL5W6Q?si=h9L7YYOTP5QdjJIt,1,2025-12-27T23:34:26Z,NCTDREAM_WhenImWithYou,True,jeno jisung fun chat,jeno jisung fun chat
B1qq8IvzSz4,"I love this song, is my NCT Dream's favorite song 'cause this is the reason about I can see more to Jisung <3",3,2025-12-25T02:40:23Z,NCTDREAM_WhenImWithYou,True,i love this song is my nct dreams favorite song cause this is the reason about i can see more to jisung,love song nct dream favorit song caus reason see jisung
B1qq8IvzSz4,Congratulations for being most stream song along with Chiller in Spotify Thailand,0,2025-12-04T19:17:17Z,NCTDREAM_WhenImWithYou,True,congratulations for being most stream song along with chiller in spotify thailand,congratul stream song along chiller spotifi thailand
B1qq8IvzSz4,Happy 15.4M to When I’m With You and Happy December to DREAMzens,0,2025-11-30T22:47:14Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you and happy december to dreamzens,happi happi decemb dreamzen
B1qq8IvzSz4,one of my fave songs by them <333,0,2025-11-30T17:14:17Z,NCTDREAM_WhenImWithYou,True,one of my fave songs by them,one fave song
B1qq8IvzSz4,one of my favorite songs of dreamies <333,0,2025-11-27T07:25:13Z,NCTDREAM_WhenImWithYou,True,one of my favorite songs of dreamies,one favorit song dreami
B1qq8IvzSz4,I'm I the only one that watched this in VR meta horizon 🫣,3,2025-11-21T18:11:47Z,NCTDREAM_WhenImWithYou,True,im i the only one that watched this in vr meta horizon,one watch meta horizon
B1qq8IvzSz4,Still today my favorite song 💚🐹,4,2025-11-21T15:28:18Z,NCTDREAM_WhenImWithYou,True,still today my favorite song,still today favorit song
B1qq8IvzSz4,What a beautiful song!,2,2025-11-18T11:19:41Z,NCTDREAM_WhenImWithYou,True,what a beautiful song,beauti song
B1qq8IvzSz4,Im always love this songgg,1,2025-11-17T14:22:18Z,NCTDREAM_WhenImWithYou,True,im always love this songgg,alway love songgg
B1qq8IvzSz4,It's already been a yr 😭💚,2,2025-11-11T17:57:06Z,NCTDREAM_WhenImWithYou,True,its already been a yr,alreadi
B1qq8IvzSz4,"🎉Happy 1th Aniversary DREAMSCAPE🎉
When I'm With You~💚",13,2025-11-11T01:59:15Z,NCTDREAM_WhenImWithYou,True,happy th aniversary dreamscape when im with you,happi aniversari dreamscap
B1qq8IvzSz4,WHEN IM WITH YOUUUUUUU ( I love myselfffff),2,2025-11-09T16:12:20Z,NCTDREAM_WhenImWithYou,True,when im with youuuuuuu i love myselfffff,youuuuuuu love myselfffff
B1qq8IvzSz4,2:37 Jisung’s vocals are so attractive omg,0,2025-11-05T18:25:54Z,NCTDREAM_WhenImWithYou,True,jisungs vocals are so attractive omg,jisung vocal attract omg
B1qq8IvzSz4,Knetz are crazy stop the hate they worked so hard for every comeback why the hate?,0,2025-11-04T19:27:29Z,NCTDREAM_WhenImWithYou,True,knetz are crazy stop the hate they worked so hard for every comeback why the hate,knetz crazi stop hate work hard everi comeback hate
B1qq8IvzSz4,They ateee 🔥🔥🔥,0,2025-11-04T16:25:36Z,NCTDREAM_WhenImWithYou,True,they ateee,atee
B1qq8IvzSz4,Im in love when im with nct dream ❤❤,0,2025-11-04T16:25:02Z,NCTDREAM_WhenImWithYou,True,im in love when im with nct dream,love nct dream
B1qq8IvzSz4,"one year and not even 20M yet omg what happened to nct dream, chiller and bttf are also there... the vi3ws are stuckkk",0,2025-11-04T06:02:35Z,NCTDREAM_WhenImWithYou,True,one year and not even m yet omg what happened to nct dream chiller and bttf are also there the viws are stuckkk,one year even yet omg happen nct dream chiller bttf also viw stuckkk
B1qq8IvzSz4,It's gonna be one year old in 8 days. Can't actually believe. This song is my serotonin,3,2025-11-03T22:43:16Z,NCTDREAM_WhenImWithYou,True,its gonna be one year old in days cant actually believe this song is my serotonin,gon one year old day cant actual believ song serotonin
B1qq8IvzSz4,Happy 15.3M to When I’m With You and Happy November to DREAMzens,1,2025-11-01T12:28:59Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you and happy november to dreamzens,happi happi novemb dreamzen
B1qq8IvzSz4,MY KISAH WHEN?? When I'm with you,0,2025-10-30T01:11:13Z,NCTDREAM_WhenImWithYou,True,my kisah when when im with you,kisah
B1qq8IvzSz4,I hope wiwy make it to the setlist for the next tour 😢,1,2025-10-29T22:41:53Z,NCTDREAM_WhenImWithYou,True,i hope wiwy make it to the setlist for the next tour,hope wiwi make setlist next tour
B1qq8IvzSz4,MY KISAH WHEN?? When I'm with you,0,2025-10-29T00:23:47Z,NCTDREAM_WhenImWithYou,True,my kisah when when im with you,kisah
B1qq8IvzSz4,"It doesn't feel like this album will be 1 year old next month, time flies so fast",29,2025-10-13T01:50:07Z,NCTDREAM_WhenImWithYou,True,it doesnt feel like this album will be year old next month time flies so fast,doesnt feel like album year old next month time fli fast
B1qq8IvzSz4,I really love this song T-T,0,2025-10-09T11:21:32Z,NCTDREAM_WhenImWithYou,True,i really love this song tt,realli love song
B1qq8IvzSz4,this song is growing on me,1,2025-10-06T21:56:02Z,NCTDREAM_WhenImWithYou,True,this song is growing on me,song grow
B1qq8IvzSz4,Happy 15.2M to When I’m With You and Happy October to DREAMzens,4,2025-10-01T12:01:40Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you and happy october to dreamzens,happi happi octob dreamzen
B1qq8IvzSz4,I love this song! Always On Repeat!!!,3,2025-09-20T08:45:18Z,NCTDREAM_WhenImWithYou,True,i love this song always on repeat,love song alway repeat
B1qq8IvzSz4,I really love this song❤❤❤,4,2025-09-18T05:24:32Z,NCTDREAM_WhenImWithYou,True,i really love this song,realli love song
B1qq8IvzSz4,That's so cool sist!!!😎😎💅💅,1,2025-09-05T16:08:08Z,NCTDREAM_WhenImWithYou,True,thats so cool sist,that cool sist
B1qq8IvzSz4,Why is jaemin so handsome helppp,5,2025-09-04T18:49:07Z,NCTDREAM_WhenImWithYou,True,why is jaemin so handsome helppp,jaemin handsom helppp
B1qq8IvzSz4,Happy 15.06M to When I’m With You and Happy September to DREAMzens,1,2025-08-31T17:09:39Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you and happy september to dreamzens,happi happi septemb dreamzen
B1qq8IvzSz4,Jaemin so handsome❤❤❤,3,2025-08-28T05:30:15Z,NCTDREAM_WhenImWithYou,True,jaemin so handsome,jaemin handsom
B1qq8IvzSz4,"2:44

*Chenle's legendary bridge*",3,2025-08-25T12:03:25Z,NCTDREAM_WhenImWithYou,True,chenles legendary bridge,chenl legendari bridg
B1qq8IvzSz4,Happy 15M to When I’m With You & Happy 9th Anniversary to my 7DREAM💚,1,2025-08-24T18:10:51Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you happy th anniversary to my dream,happi happi anniversari dream
B1qq8IvzSz4,"Remind me of this song 
https://youtu.be/98WtmW-lfeE?si=POdcScsAm7PdSid8",1,2025-08-21T08:08:42Z,NCTDREAM_WhenImWithYou,True,remind me of this song,remind song
B1qq8IvzSz4,Why did they not include this in the setlist for TDS4? Haven't seen this perform on live yet 😢,2,2025-08-20T04:54:47Z,NCTDREAM_WhenImWithYou,True,why did they not include this in the setlist for tds havent seen this perform on live yet,includ setlist td havent seen perform live yet
B1qq8IvzSz4,This song is literally my taste.,3,2025-08-16T07:36:53Z,NCTDREAM_WhenImWithYou,True,this song is literally my taste,song liter tast
B1qq8IvzSz4,top 3 dream title track i fear,3,2025-08-15T08:41:24Z,NCTDREAM_WhenImWithYou,True,top dream title track i fear,top dream titl track fear
B1qq8IvzSz4,EXO wants they're song back,2,2025-08-14T21:16:49Z,NCTDREAM_WhenImWithYou,True,exo wants theyre song back,exo want theyr song back
B1qq8IvzSz4,i love this,1,2025-08-04T21:57:44Z,NCTDREAM_WhenImWithYou,True,i love this,love
B1qq8IvzSz4,"Glad to know that NCT Dream try all genre of music, their skill isbon top 🎉💚",1,2025-08-04T10:55:59Z,NCTDREAM_WhenImWithYou,True,glad to know that nct dream try all genre of music their skill isbon top,glad know nct dream tri genr music skill isbon top
B1qq8IvzSz4,Happy 14.8M to When I’m With You and Happy August to DREAMzens,1,2025-07-31T17:48:38Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you and happy august to dreamzens,happi happi august dreamzen
B1qq8IvzSz4,Honkai Star Rail reference? 🙀,2,2025-07-22T21:25:09Z,NCTDREAM_WhenImWithYou,True,honkai star rail reference,honkai star rail refer
B1qq8IvzSz4,Dreamies are so cool,2,2025-07-22T11:23:44Z,NCTDREAM_WhenImWithYou,True,dreamies are so cool,dreami cool
B1qq8IvzSz4,stream team fighting,3,2025-07-21T03:45:56Z,NCTDREAM_WhenImWithYou,True,stream team fighting,stream team fight
B1qq8IvzSz4,Unforgetable us ur scent drive s me crazy iam not self Day n night 💋iam not self 💋🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,1,2025-07-21T00:42:35Z,NCTDREAM_WhenImWithYou,True,unforgetable us ur scent drive s me crazy iam not self day n night iam not self,unforget scent drive crazi iam self day night iam self
B1qq8IvzSz4,I'm still not over how amazing this song is and how angelic the ✨vocals✨ are💖,1,2025-07-20T00:36:31Z,NCTDREAM_WhenImWithYou,True,im still not over how amazing this song is and how angelic the vocals are,still amaz song angel vocal
B1qq8IvzSz4,I shed a tear this was so beautiful,0,2025-07-17T16:26:50Z,NCTDREAM_WhenImWithYou,True,i shed a tear this was so beautiful,shed tear beauti
B1qq8IvzSz4,Who's here after watching BTTF and CHILLER???,13,2025-07-17T02:54:59Z,NCTDREAM_WhenImWithYou,True,whos here after watching bttf and chiller,who watch bttf chiller
B1qq8IvzSz4,gotta love this one!!!,0,2025-07-17T02:54:38Z,NCTDREAM_WhenImWithYou,True,gotta love this one,got love one
B1qq8IvzSz4,Dream being be actor,2,2025-07-16T07:15:08Z,NCTDREAM_WhenImWithYou,True,dream being be actor,dream actor
B1qq8IvzSz4,Day and night with you Renjun,1,2025-07-16T07:14:33Z,NCTDREAM_WhenImWithYou,True,day and night with you renjun,day night renjun
B1qq8IvzSz4,Renjun when i’m with you,1,2025-07-16T07:13:47Z,NCTDREAM_WhenImWithYou,True,renjun when im with you,renjun
B1qq8IvzSz4,1:55 haechan so pretty😍,0,2025-07-15T23:38:54Z,NCTDREAM_WhenImWithYou,True,haechan so pretty,haechan pretti
B1qq8IvzSz4,This song is very suitable for summer,5,2025-07-14T14:52:05Z,NCTDREAM_WhenImWithYou,True,this song is very suitable for summer,song suitabl summer
B1qq8IvzSz4,"Why in the world is dreamies apologising for this refreshing upbeat song with amazing vocals ,harmony and aesthetic visuals ..i resent how some knctzens are so fickle with whom they love and support",4,2025-07-14T14:04:43Z,NCTDREAM_WhenImWithYou,True,why in the world is dreamies apologising for this refreshing upbeat song with amazing vocals harmony and aesthetic visuals i resent how some knctzens are so fickle with whom they love and support,world dreami apologis refresh upbeat song amaz vocal harmoni aesthet visual resent knctzen fickl love support
B1qq8IvzSz4,WIWY was my most favorite song,1,2025-07-14T09:19:08Z,NCTDREAM_WhenImWithYou,True,wiwy was my most favorite song,wiwi favorit song
B1qq8IvzSz4,"Guys, let's stream the BTTF music video!!",3,2025-07-13T06:25:12Z,NCTDREAM_WhenImWithYou,True,guys lets stream the bttf music video,guy let stream bttf music video
B1qq8IvzSz4,when im with you💃🏻🕺🏻,0,2025-07-11T22:55:22Z,NCTDREAM_WhenImWithYou,True,when im with you,
B1qq8IvzSz4,When?I'm🙋🏻‍♀️with🧏🏻‍♀️+🧏🏼you🫵🏻~~~,0,2025-07-11T13:20:58Z,NCTDREAM_WhenImWithYou,True,whenimwithyou,whenimwithy
B1qq8IvzSz4,"hello i’m back, who’s streaming today?",4,2025-07-11T03:50:41Z,NCTDREAM_WhenImWithYou,True,hello im back whos streaming today,hello back who stream today
B1qq8IvzSz4,Chnele's bridge! 😂,0,2025-07-10T00:54:58Z,NCTDREAM_WhenImWithYou,True,chneles bridge,chnele bridg
B1qq8IvzSz4,Stream BTTF,3,2025-07-09T11:46:42Z,NCTDREAM_WhenImWithYou,True,stream bttf,stream bttf
B1qq8IvzSz4,Cant wait for the new songgg,2,2025-07-07T12:33:44Z,NCTDREAM_WhenImWithYou,True,cant wait for the new songgg,cant wait new songgg
B1qq8IvzSz4,I really miss nct comeback so I'm repeating this again,3,2025-07-05T09:57:11Z,NCTDREAM_WhenImWithYou,True,i really miss nct comeback so im repeating this again,realli miss nct comeback repeat
B1qq8IvzSz4,Who else is ready for the new comeback in a few days?,5,2025-07-05T06:51:32Z,NCTDREAM_WhenImWithYou,True,who else is ready for the new comeback in a few days,els readi new comeback day
B1qq8IvzSz4,sm better count their days with how underrated this whole album is. Honestly the best of dream,2,2025-07-04T14:09:49Z,NCTDREAM_WhenImWithYou,True,sm better count their days with how underrated this whole album is honestly the best of dream,better count day underr whole album honestli best dream
B1qq8IvzSz4,Fightingg,0,2025-07-03T09:33:16Z,NCTDREAM_WhenImWithYou,True,fightingg,fightingg
B1qq8IvzSz4,14.595 fightiing before comeback!,1,2025-07-01T19:40:41Z,NCTDREAM_WhenImWithYou,True,fightiing before comeback,fighti comeback
B1qq8IvzSz4,Happy 14.5M to When I’m With You and Happy July to DREAMzens,0,2025-06-30T17:26:45Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you and happy july to dreamzens,happi happi juli dreamzen
B1qq8IvzSz4,When I'm with Dream,0,2025-06-29T02:46:50Z,NCTDREAM_WhenImWithYou,True,when im with dream,dream
B1qq8IvzSz4,intronya😭,0,2025-06-28T23:47:35Z,NCTDREAM_WhenImWithYou,True,intronya,intronya
B1qq8IvzSz4,when i'm with you...,0,2025-06-28T13:35:30Z,NCTDREAM_WhenImWithYou,True,when im with you,
B1qq8IvzSz4,the song is very beautiful,1,2025-06-28T13:32:42Z,NCTDREAM_WhenImWithYou,True,the song is very beautiful,song beauti
B1qq8IvzSz4,HOW DID I MISSED THIS WHOLE MASTERPIECE OMG,0,2025-06-28T10:52:19Z,NCTDREAM_WhenImWithYou,True,how did i missed this whole masterpiece omg,miss whole masterpiec omg
B1qq8IvzSz4,jaemin happy face <3,1,2025-06-28T06:34:02Z,NCTDREAM_WhenImWithYou,True,jaemin happy face,jaemin happi face
B1qq8IvzSz4,"My expectations were too high, the concept alone looked wow but it turned out to be below Armageddon and the drama was even lower 👎",0,2025-06-27T09:26:50Z,NCTDREAM_WhenImWithYou,True,my expectations were too high the concept alone looked wow but it turned out to be below armageddon and the drama was even lower,expect high concept alon look wow turn armageddon drama even lower
B1qq8IvzSz4,can we get to 15m before the cb please?,1,2025-06-23T20:04:47Z,NCTDREAM_WhenImWithYou,True,can we get to m before the cb please,get pleas
B1qq8IvzSz4,"They don’t just perform—they heal, they inspire, they stay.❤",1,2025-06-23T14:35:56Z,NCTDREAM_WhenImWithYou,True,they dont just performthey heal they inspire they stay,dont performthey heal inspir stay
B1qq8IvzSz4,nct dream comeback in JULY!!,1,2025-06-23T02:27:53Z,NCTDREAM_WhenImWithYou,True,nct dream comeback in july,nct dream comeback juli
B1qq8IvzSz4,"Waiting for your cb...
I miss my 7DREAM so much!!!!!",0,2025-06-22T08:36:21Z,NCTDREAM_WhenImWithYou,True,waiting for your cb i miss my dream so much,wait miss dream much
B1qq8IvzSz4,Congratulations NCT DREAM for winning Bonsang at the 34th Seoul Music Awards,4,2025-06-21T12:06:45Z,NCTDREAM_WhenImWithYou,True,congratulations nct dream for winning bonsang at the th seoul music awards,congratul nct dream win bonsang seoul music award
B1qq8IvzSz4,0:48 healing the world,0,2025-06-21T07:38:18Z,NCTDREAM_WhenImWithYou,True,healing the world,heal world
B1qq8IvzSz4,i love myself when i'm with you~,0,2025-06-21T06:49:28Z,NCTDREAM_WhenImWithYou,True,i love myself when im with you,love
B1qq8IvzSz4,DREAM CB SOON ❤,0,2025-06-20T20:03:02Z,NCTDREAM_WhenImWithYou,True,dream cb soon,dream soon
B1qq8IvzSz4,this song has such a happy place in my heart. Always come back to it when i need that feeling again <3,2,2025-06-17T15:50:03Z,NCTDREAM_WhenImWithYou,True,this song has such a happy place in my heart always come back to it when i need that feeling again,song happi place heart alway come back need feel
B1qq8IvzSz4,Succes for your cb dream,1,2025-06-15T12:56:00Z,NCTDREAM_WhenImWithYou,True,succes for your cb dream,succ dream
B1qq8IvzSz4,Fighthingg 7dream,0,2025-06-15T12:47:18Z,NCTDREAM_WhenImWithYou,True,fighthingg dream,fighthingg dream
B1qq8IvzSz4,Lets go 7Dream,0,2025-06-14T13:37:47Z,NCTDREAM_WhenImWithYou,True,lets go dream,let dream
B1qq8IvzSz4,Happyy 14.43. Its sound we can get 14.5 before comebackk yuhuuu,3,2025-06-14T09:09:41Z,NCTDREAM_WhenImWithYou,True,happyy its sound we can get before comebackk yuhuuu,happyy sound get comebackk yuhuuu
B1qq8IvzSz4,"I discovered them in 2020, it’s a bit late however, I still support them and love their songs. I hope they will live happily and successful as always.❤",1,2025-06-14T08:14:40Z,NCTDREAM_WhenImWithYou,True,i discovered them in its a bit late however i still support them and love their songs i hope they will live happily and successful as always,discov bit late howev still support love song hope live happili success alway
B1qq8IvzSz4,SM will pay for what they did to this album,0,2025-06-10T17:55:29Z,NCTDREAM_WhenImWithYou,True,sm will pay for what they did to this album,pay album
B1qq8IvzSz4,Nice song (⁠ ⁠◜⁠‿⁠◝⁠ ⁠)⁠♡,0,2025-06-08T22:45:10Z,NCTDREAM_WhenImWithYou,True,nice song,nice song
B1qq8IvzSz4,"Happyy 14.39 yuhuuu, How much can we get before comeback? Can we get atleast 15M? Fighting dreamzensss",0,2025-06-08T21:51:23Z,NCTDREAM_WhenImWithYou,True,happyy yuhuuu how much can we get before comeback can we get atleast m fighting dreamzensss,happyy yuhuuu much get comeback get atleast fight dreamzensss
B1qq8IvzSz4,"I love you 7dream . Today check 14.383 
More str3ming before next comeback 💪🏻🍀🌸🌼🥰",0,2025-06-07T15:02:12Z,NCTDREAM_WhenImWithYou,True,i love you dream today check more strming before next comeback,love dream today check strming next comeback
B1qq8IvzSz4,"I hope our 7 babies are doing well. I come to this song every day, a lot of people really enjoy it 🥰Thank you guys for another great album!",2,2025-06-06T20:57:23Z,NCTDREAM_WhenImWithYou,True,i hope our babies are doing well i come to this song every day a lot of people really enjoy it thank you guys for another great album,hope babi well come song everi day lot peopl realli enjoy thank guy anoth great album
B1qq8IvzSz4,"MY here streaming because nctzens aren't here at all...:( at least is 100M+ on spotify and i know why, because the song starts and do not have 30 extra seconds. they ruined the mv by making it 4 minutes long",4,2025-06-02T20:32:09Z,NCTDREAM_WhenImWithYou,True,my here streaming because nctzens arent here at all at least is m on spotify and i know why because the song starts and do not have extra seconds they ruined the mv by making it minutes long,stream nctzen arent least spotifi know song start extra second ruin make minut long
B1qq8IvzSz4,14.332 fightiing ! this is a sweet song,1,2025-06-01T13:50:12Z,NCTDREAM_WhenImWithYou,True,fightiing this is a sweet song,fighti sweet song
B1qq8IvzSz4,"Hey Hey Hey , I love guys ! You make my days full of love to dance ! Thank you so much so much !",0,2025-06-01T10:43:58Z,NCTDREAM_WhenImWithYou,True,hey hey hey i love guys you make my days full of love to dance thank you so much so much,hey hey hey love guy make day full love danc thank much much
B1qq8IvzSz4,Happy 14.3M to When I’m With You and Happy June to DREAMzens,9,2025-05-31T17:10:57Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you and happy june to dreamzens,happi happi june dreamzen
B1qq8IvzSz4,"mature music for these grown men, we need a song like poison for tittle track",3,2025-05-27T17:30:07Z,NCTDREAM_WhenImWithYou,True,mature music for these grown men we need a song like poison for tittle track,matur music grown men need song like poison tittl track
B1qq8IvzSz4,7dream best group,2,2025-05-27T12:55:53Z,NCTDREAM_WhenImWithYou,True,dream best group,dream best group
B1qq8IvzSz4,OMG this is a nice song,1,2025-05-25T22:04:45Z,NCTDREAM_WhenImWithYou,True,omg this is a nice song,omg nice song
B1qq8IvzSz4,Give dreamies a proper comeback,2,2025-05-24T07:23:15Z,NCTDREAM_WhenImWithYou,True,give dreamies a proper comeback,give dreami proper comeback
B1qq8IvzSz4,"I LOVE YOU GUYS, YOU DONT HAVE TO LISTEN TO HATERS, LETS JUST LOOK INTO EACH OTHER CUS NO MATTER WHAT I WILL ALWAYS BE LOVING ALL NCT IDC ABOUT WHAT PEOPLE SAY CUS EVERYTHING THEY SAY IS NOT REAL. NCT DREAM, NCT 127, NCT WISH, WAYV, ALL NCT I LOVE YOU GUYS",3,2025-05-22T14:34:14Z,NCTDREAM_WhenImWithYou,True,i love you guys you dont have to listen to haters lets just look into each other cus no matter what i will always be loving all nct idc about what people say cus everything they say is not real nct dream nct nct wish wayv all nct i love you guys,love guy dont listen hater let look cu matter alway love nct idc peopl say cu everyth say real nct dream nct nct wish wayv nct love guy
B1qq8IvzSz4,Always here for 7Dream  <3,2,2025-05-21T17:37:50Z,NCTDREAM_WhenImWithYou,True,always here for dream,alway dream
B1qq8IvzSz4,Absen streaming,3,2025-05-21T02:10:01Z,NCTDREAM_WhenImWithYou,True,absen streaming,absen stream
B1qq8IvzSz4,Lettssgoo 15M before comebackk,1,2025-05-20T14:01:45Z,NCTDREAM_WhenImWithYou,True,lettssgoo m before comebackk,lettssgoo comebackk
B1qq8IvzSz4,"its getting 14.2... woah dreamzen stll streamingg, goodjob guysss",0,2025-05-20T14:01:14Z,NCTDREAM_WhenImWithYou,True,its getting woah dreamzen stll streamingg goodjob guysss,get woah dreamzen stll streamingg goodjob guysss
B1qq8IvzSz4,help… im curious with type of adidas that haechan wearing in this mv🥲🥲,0,2025-05-20T05:42:32Z,NCTDREAM_WhenImWithYou,True,help im curious with type of adidas that haechan wearing in this mv,help curiou type adida haechan wear
B1qq8IvzSz4,Stay together 7dream,1,2025-05-17T12:23:25Z,NCTDREAM_WhenImWithYou,True,stay together dream,stay togeth dream
B1qq8IvzSz4,7DREAM THE FUTURE KPOP,1,2025-05-17T12:22:59Z,NCTDREAM_WhenImWithYou,True,dream the future kpop,dream futur kpop
B1qq8IvzSz4,fighting for dream5,1,2025-05-16T14:31:30Z,NCTDREAM_WhenImWithYou,True,fighting for dream,fight dream
B1qq8IvzSz4,nct dream comeback please?????,0,2025-05-07T06:26:05Z,NCTDREAM_WhenImWithYou,True,nct dream comeback please,nct dream comeback pleas
B1qq8IvzSz4,Ppl are so weird hating on this song,1,2025-05-06T12:10:34Z,NCTDREAM_WhenImWithYou,True,ppl are so weird hating on this song,ppl weird hate song
B1qq8IvzSz4,💚💚💚💚💚💚💚 7Dream fighting for next schedule,1,2025-05-04T23:01:10Z,NCTDREAM_WhenImWithYou,True,dream fighting for next schedule,dream fight next schedul
B1qq8IvzSz4,keep listening this beautiful song,4,2025-05-03T10:42:09Z,NCTDREAM_WhenImWithYou,True,keep listening this beautiful song,keep listen beauti song
B1qq8IvzSz4,GIVE COMEBACK DREAM PROPER!!!!!!!!!!!,1,2025-05-02T17:25:17Z,NCTDREAM_WhenImWithYou,True,give comeback dream proper,give comeback dream proper
B1qq8IvzSz4,yeay... congrats for 14M... 15M soon,2,2025-05-01T01:16:40Z,NCTDREAM_WhenImWithYou,True,yeay congrats for m m soon,yeay congrat soon
B1qq8IvzSz4,Happy 14M to When I’m With You and Happy May to DREAMzens!!!,5,2025-04-30T17:27:13Z,NCTDREAM_WhenImWithYou,True,happy m to when im with you and happy may to dreamzens,happi happi may dreamzen
B1qq8IvzSz4,Praying that next comeback will be fun and successful for Dreamies,10,2025-04-29T02:05:43Z,NCTDREAM_WhenImWithYou,True,praying that next comeback will be fun and successful for dreamies,pray next comeback fun success dreami
B1qq8IvzSz4,soon 14 M... fighting,3,2025-04-26T11:16:14Z,NCTDREAM_WhenImWithYou,True,soon m fighting,soon fight
B1qq8IvzSz4,Omg the vocals😮. They're so gorgeous 😍,1,2025-04-23T22:09:52Z,NCTDREAM_WhenImWithYou,True,omg the vocals theyre so gorgeous,omg vocal theyr gorgeou
B1qq8IvzSz4,keep listening this beautiful song,1,2025-04-20T07:03:51Z,NCTDREAM_WhenImWithYou,True,keep listening this beautiful song,keep listen beauti song
B1qq8IvzSz4,Who comes here after @areucuriousyeah make unitzen ranking?,4,2025-04-18T16:34:11Z,NCTDREAM_WhenImWithYou,True,who comes here after make unitzen ranking,come make unitzen rank
